[4,  1900] loss: 2.57658
[4,  2000] loss: 2.54737
[4,  2100] loss: 2.41898
[4,  2200] loss: 2.80986
[4,  2300] loss: 2.56277
[4,  2400] loss: 2.78498
[4,  2500] loss: 2.42990
[4,  2600] loss: 2.54771
[4,  2700] loss: 2.55489
[4,  2800] loss: 2.71640
[4,  2900] loss: 2.49175
[4,  3000] loss: 2.29249
[4,  3100] loss: 2.61920
[4,  3200] loss: 2.56114
[4,  3300] loss: 2.67264
[4,  3400] loss: 2.35392
[4,  3500] loss: 2.42685
[4,  3600] loss: 2.47294
[4,  3700] loss: 2.52322
[4,  3800] loss: 2.56591
[4,  3900] loss: 2.42080
[4,  4000] loss: 2.29132
[4,  4100] loss: 2.51651
[4,  4200] loss: 2.76372
[4,  4300] loss: 2.81200
[4,  4400] loss: 2.91352
[4,  4500] loss: 2.77080
[4,  4600] loss: 2.48702
[4,  4700] loss: 2.28598
[4,  4800] loss: 2.47085
[4,  4900] loss: 2.69602
[4,  5000] loss: 2.75031
[4,  5100] loss: 2.37592
[4,  5200] loss: 2.77403
[4,  5300] loss: 2.38020
[4,  5400] loss: 2.27263
Epoch: 3
Micro precision: 0.98067
Macro precision: 0.97343
Micro recall: 0.98067
Macro recall: 0.97293
Micro F1: 0.98067
Macro F1: 0.97060
Current best f1-macro: 0.970609
[5,   100] loss: 2.03808
[5,   200] loss: 2.09346
[5,   300] loss: 2.11892
[5,   400] loss: 2.01663
[5,   500] loss: 1.85804
[5,   600] loss: 1.98548
[5,   700] loss: 1.92888
[5,   800] loss: 2.20847
[5,   900] loss: 2.04033
[5,  1000] loss: 2.42449
[5,  1100] loss: 2.15959
[5,  1200] loss: 2.16658
[5,  1300] loss: 1.94742
[5,  1400] loss: 2.35895
[5,  1500] loss: 2.08266
[5,  1600] loss: 1.92910
[5,  1700] loss: 2.19353
[5,  1800] loss: 1.94343
[5,  1900] loss: 2.15191
[5,  2000] loss: 2.01690
[5,  2100] loss: 2.02105
[5,  2200] loss: 2.29758
[5,  2300] loss: 2.48421
[5,  2400] loss: 2.12429
[5,  2500] loss: 2.01218
[5,  2600] loss: 1.95584
[5,  2700] loss: 2.14458
[5,  2800] loss: 1.87788
[5,  2900] loss: 2.26435
[5,  3000] loss: 2.13974
[5,  3100] loss: 2.20494
[5,  3200] loss: 2.22614
[5,  3300] loss: 2.19451
[5,  3400] loss: 2.22111
[5,  3500] loss: 1.97663
[5,  3600] loss: 2.19546
[5,  3700] loss: 1.91457
[5,  3800] loss: 2.19734
[5,  3900] loss: 2.23025
[5,  4000] loss: 2.47200
[5,  4100] loss: 2.13970
[5,  4200] loss: 1.97582
[5,  4300] loss: 2.02648
[5,  4400] loss: 2.03032
[5,  4500] loss: 2.09355
[5,  4600] loss: 2.21560
[5,  4700] loss: 2.20100
[5,  4800] loss: 1.89896
[5,  4900] loss: 2.07159
[5,  5000] loss: 2.14013
[5,  5100] loss: 2.25318
[5,  5200] loss: 2.06118
[5,  5300] loss: 2.11862
[5,  5400] loss: 2.01012
Epoch: 4
Micro precision: 0.98081
Macro precision: 0.97420
Micro recall: 0.98081
Macro recall: 0.97242
Micro F1: 0.98081
Macro F1: 0.97075
Current best f1-macro: 0.970759
[6,   100] loss: 1.80134
[6,   200] loss: 1.75393
[6,   300] loss: 1.82196
[6,   400] loss: 1.89363
[6,   500] loss: 1.64001
[6,   600] loss: 1.61708
[6,   700] loss: 1.71803
[6,   800] loss: 1.75930
[6,   900] loss: 1.65569
[6,  1000] loss: 1.69220
[6,  1100] loss: 1.69322
[6,  1200] loss: 1.72951
[6,  1300] loss: 1.65201
[6,  1400] loss: 1.84696
[6,  1500] loss: 1.80262
[6,  1600] loss: 1.71049
[6,  1700] loss: 1.74110
[6,  1800] loss: 1.79899
[6,  1900] loss: 1.66479
[6,  2000] loss: 1.62153
[6,  2100] loss: 1.87630
[6,  2200] loss: 1.78497
[6,  2300] loss: 1.85122
[6,  2400] loss: 1.93388
[6,  2500] loss: 1.72772
[6,  2600] loss: 1.80414
[6,  2700] loss: 1.76728
[6,  2800] loss: 1.84616
[6,  2900] loss: 1.78827
[6,  3000] loss: 2.03027
[6,  3100] loss: 1.80199
[6,  3200] loss: 1.86079
[6,  3300] loss: 1.88184
[6,  3400] loss: 1.75181
[6,  3500] loss: 1.72572
[6,  3600] loss: 1.65297
[6,  3700] loss: 2.08268
[6,  3800] loss: 1.85396
[6,  3900] loss: 1.60743
[6,  4000] loss: 1.99716
[6,  4100] loss: 1.70541
[6,  4200] loss: 1.84073
[6,  4300] loss: 1.89720
[6,  4400] loss: 1.75712
[6,  4500] loss: 1.68659
[6,  4600] loss: 1.78133
[6,  4700] loss: 1.86878
[6,  4800] loss: 1.64431
[6,  4900] loss: 2.05814
[6,  5000] loss: 1.66941
[6,  5100] loss: 1.82455
[6,  5200] loss: 1.67176
[6,  5300] loss: 1.81712
[6,  5400] loss: 1.72879
Epoch: 5
Micro precision: 0.98178
Macro precision: 0.97559
Micro recall: 0.98178
Macro recall: 0.97387
Micro F1: 0.98178
Macro F1: 0.97240
Current best f1-macro: 0.972400
[7,   100] loss: 1.43190
[7,   200] loss: 1.42523
[7,   300] loss: 1.37840
[7,   400] loss: 1.44197
[7,   500] loss: 1.60454
[7,   600] loss: 1.72361
[7,   700] loss: 1.50776
[7,   800] loss: 1.30309
[7,   900] loss: 1.53218
[7,  1000] loss: 1.50357
[7,  1100] loss: 1.43215
[7,  1200] loss: 1.42423
[7,  1300] loss: 1.58587
[7,  1400] loss: 1.43849
[7,  1500] loss: 1.41885
[7,  1600] loss: 1.49580
[7,  1700] loss: 1.47181
[7,  1800] loss: 1.39955
[7,  1900] loss: 1.75632
[7,  2000] loss: 1.60943
[7,  2100] loss: 1.41371
[7,  2200] loss: 1.60460
[7,  2300] loss: 1.53067
[7,  2400] loss: 1.39817
[7,  2500] loss: 1.44032
[7,  2600] loss: 1.48828
[7,  2700] loss: 1.43288
[7,  2800] loss: 1.49684
[7,  2900] loss: 1.40953
[7,  3000] loss: 1.56450
[7,  3100] loss: 1.63151
[7,  3200] loss: 1.42640
[7,  3300] loss: 1.44014
[7,  3400] loss: 1.60502
[7,  3500] loss: 1.44615
[7,  3600] loss: 1.38369
[7,  3700] loss: 1.58301
[7,  3800] loss: 1.58520
[7,  3900] loss: 1.56639
[7,  4000] loss: 1.51168
[7,  4100] loss: 1.38915
[7,  4200] loss: 1.44271
[7,  4300] loss: 1.51231
[7,  4400] loss: 1.43804
[7,  4500] loss: 1.58445
[7,  4600] loss: 1.61763
[7,  4700] loss: 1.47180
[7,  4800] loss: 1.34198
[7,  4900] loss: 1.48653
[7,  5000] loss: 1.68058
[7,  5100] loss: 1.58397
[7,  5200] loss: 1.72164
[7,  5300] loss: 1.37428
[7,  5400] loss: 1.63091
Epoch: 6
Micro precision: 0.98241
Macro precision: 0.97634
Micro recall: 0.98241
Macro recall: 0.97486
Micro F1: 0.98241
Macro F1: 0.97332
Current best f1-macro: 0.973323
[8,   100] loss: 1.21310
[8,   200] loss: 1.27400
[8,   300] loss: 1.37892
[8,   400] loss: 1.24387
[8,   500] loss: 1.17671
[8,   600] loss: 1.37034
[8,   700] loss: 1.29989
[8,   800] loss: 1.20912
[8,   900] loss: 1.31207
[8,  1000] loss: 1.33324
[8,  1100] loss: 1.24018
[8,  1200] loss: 1.27184
[8,  1300] loss: 1.43359
[8,  1400] loss: 1.56725
[8,  1500] loss: 1.34588
[8,  1600] loss: 1.22792
[8,  1700] loss: 1.36588
[8,  1800] loss: 1.41630
[8,  1900] loss: 1.38966
[8,  2000] loss: 1.38982
[8,  2100] loss: 1.49077
[8,  2200] loss: 1.39553
[8,  2300] loss: 1.48357
[8,  2400] loss: 1.30768
[8,  2500] loss: 1.42058
[8,  2600] loss: 1.32145
[8,  2700] loss: 1.22861
[8,  2800] loss: 1.41216
[8,  2900] loss: 1.35544
[8,  3000] loss: 1.43498
[8,  3100] loss: 1.47156
[8,  3200] loss: 1.18422
[8,  3300] loss: 1.45745
[8,  3400] loss: 1.26424
[8,  3500] loss: 1.26147
[8,  3600] loss: 1.40776
[8,  3700] loss: 1.09721
[8,  3800] loss: 1.39103
[8,  3900] loss: 1.23741
[8,  4000] loss: 1.37466
[8,  4100] loss: 1.23356
[8,  4200] loss: 1.44382
[8,  4300] loss: 1.15517
[8,  4400] loss: 1.16148
[8,  4500] loss: 1.23138
[8,  4600] loss: 1.50492
[8,  4700] loss: 1.20356
[8,  4800] loss: 1.36076
[8,  4900] loss: 1.23668
[8,  5000] loss: 1.16421
[8,  5100] loss: 1.18147
[8,  5200] loss: 1.49827
[8,  5300] loss: 1.26653
[8,  5400] loss: 1.32534
Epoch: 7
Micro precision: 0.98413
Macro precision: 0.97872
Micro recall: 0.98413
Macro recall: 0.97874
Micro F1: 0.98413
Macro F1: 0.97669
Current best f1-macro: 0.976694
[9,   100] loss: 1.12059
[9,   200] loss: 1.11092
[9,   300] loss: 1.18055
[9,   400] loss: 1.00671
[9,   500] loss: 0.96804
[9,   600] loss: 1.07926
[9,   700] loss: 1.16018
[9,   800] loss: 1.06073
[9,   900] loss: 1.03979
[9,  1000] loss: 1.15595
[9,  1100] loss: 1.18060
[9,  1200] loss: 1.06623
[9,  1300] loss: 1.03884
[9,  1400] loss: 1.14809
[9,  1500] loss: 1.26345
[9,  1600] loss: 1.09672
[9,  1700] loss: 1.25491
[9,  1800] loss: 1.02793
[9,  1900] loss: 1.27160
[9,  2000] loss: 1.05416
[9,  2100] loss: 1.07795
[9,  2200] loss: 1.02751
[9,  2300] loss: 1.25666
[9,  2400] loss: 1.19234
[9,  2500] loss: 1.17182
[9,  2600] loss: 1.16945
[9,  2700] loss: 0.99273
[9,  2800] loss: 1.08927
[9,  2900] loss: 1.22826
[9,  3000] loss: 1.11009
[9,  3100] loss: 1.16914
[9,  3200] loss: 1.04454
[9,  3300] loss: 1.26503
[9,  3400] loss: 1.11748
[9,  3500] loss: 1.13513
[9,  3600] loss: 1.23059
[9,  3700] loss: 1.22631
[9,  3800] loss: 1.13303
[9,  3900] loss: 1.09729
[9,  4000] loss: 1.33887
[9,  4100] loss: 1.28027
[9,  4200] loss: 1.15486
[9,  4300] loss: 0.97921
[9,  4400] loss: 1.21041
[9,  4500] loss: 1.11305
[9,  4600] loss: 1.19938
[9,  4700] loss: 1.12522
[9,  4800] loss: 1.03259
[9,  4900] loss: 1.13008
[9,  5000] loss: 1.15664
[9,  5100] loss: 1.10245
[9,  5200] loss: 1.22506
[9,  5300] loss: 1.21481
[9,  5400] loss: 1.14320
Epoch: 8
Micro precision: 0.98162
Macro precision: 0.97562
Micro recall: 0.98162
Macro recall: 0.97312
Micro F1: 0.98162
Macro F1: 0.97197
Current best f1-macro: 0.976694
[10,   100] loss: 1.06490
[10,   200] loss: 0.93107
[10,   300] loss: 1.01335
[10,   400] loss: 1.02245
[10,   500] loss: 0.97197
[10,   600] loss: 0.99036
[10,   700] loss: 0.86341
[10,   800] loss: 0.91908
[10,   900] loss: 0.86326
[10,  1000] loss: 1.08870
[10,  1100] loss: 1.16983
[10,  1200] loss: 0.95955
[10,  1300] loss: 1.06216
[10,  1400] loss: 1.12128
[10,  1500] loss: 1.07337
[10,  1600] loss: 0.93499
[10,  1700] loss: 0.99027
[10,  1800] loss: 1.06480
[10,  1900] loss: 0.98930
[10,  2000] loss: 1.10131
[10,  2100] loss: 0.90361
[10,  2200] loss: 1.13439
[10,  2300] loss: 1.03343
[10,  2400] loss: 1.08909
[10,  2500] loss: 1.09079
[10,  2600] loss: 0.98849
[10,  2700] loss: 0.96925
[10,  2800] loss: 1.04072
[10,  2900] loss: 0.97335
[10,  3000] loss: 1.07751
[10,  3100] loss: 0.91890
[10,  3200] loss: 1.03136
[10,  3300] loss: 0.99075
[10,  3400] loss: 0.99084
[10,  3500] loss: 0.85720
[10,  3600] loss: 0.92608
[10,  3700] loss: 0.96768
[10,  3800] loss: 0.98595
[10,  3900] loss: 1.08100
[10,  4000] loss: 0.99683
[10,  4100] loss: 0.97037
[10,  4200] loss: 0.99340
[10,  4300] loss: 0.98396
[10,  4400] loss: 1.21774
[10,  4500] loss: 1.02975
[10,  4600] loss: 1.06880
[10,  4700] loss: 1.07315
[10,  4800] loss: 1.03964
[10,  4900] loss: 0.92632
[10,  5000] loss: 0.96125
[10,  5100] loss: 1.07831
[10,  5200] loss: 1.01639
[10,  5300] loss: 1.10386
[10,  5400] loss: 1.24678
Epoch: 9
Micro precision: 0.98356
Macro precision: 0.97790
Micro recall: 0.98356
Macro recall: 0.97708
Micro F1: 0.98356
Macro F1: 0.97536
Current best f1-macro: 0.976694
[11,   100] loss: 0.96005
[11,   200] loss: 0.85165
[11,   300] loss: 0.74859
[11,   400] loss: 0.94092
[11,   500] loss: 0.72734
[11,   600] loss: 0.93085
[11,   700] loss: 0.87354
[11,   800] loss: 0.84009
[11,   900] loss: 0.72472
[11,  1000] loss: 0.92365
[11,  1100] loss: 0.98259
[11,  1200] loss: 0.83629
[11,  1300] loss: 0.90114
[11,  1400] loss: 0.99000
[11,  1500] loss: 0.74567
[11,  1600] loss: 0.99728
[11,  1700] loss: 0.85729
[11,  1800] loss: 1.02738
[11,  1900] loss: 0.93996
[11,  2000] loss: 0.82238
[11,  2100] loss: 0.85207
[11,  2200] loss: 0.80915
[11,  2300] loss: 0.95942
[11,  2400] loss: 0.80843
[11,  2500] loss: 0.74578
[11,  2600] loss: 0.87147
[11,  2700] loss: 0.87065
[11,  2800] loss: 0.90291
[11,  2900] loss: 0.96755
[11,  3000] loss: 0.85979
[11,  3100] loss: 0.92700
[11,  3200] loss: 0.95311
[11,  3300] loss: 0.76830
[11,  3400] loss: 0.81146
[11,  3500] loss: 0.88666
[11,  3600] loss: 0.92951
[11,  3700] loss: 1.02256
[11,  3800] loss: 0.84004
[11,  3900] loss: 0.84399
[11,  4000] loss: 0.98293
[11,  4100] loss: 0.93515
[11,  4200] loss: 0.92176
[11,  4300] loss: 0.86935
[11,  4400] loss: 0.89611
[11,  4500] loss: 0.97545
[11,  4600] loss: 0.89690
[11,  4700] loss: 0.90274
[11,  4800] loss: 0.98000
[11,  4900] loss: 1.07214
[11,  5000] loss: 1.02491
[11,  5100] loss: 0.91558
[11,  5200] loss: 0.93883
[11,  5300] loss: 0.98355
[11,  5400] loss: 0.97546
Epoch: 10
Micro precision: 0.98351
Macro precision: 0.97783
Micro recall: 0.98351
Macro recall: 0.97620
Micro F1: 0.98351
Macro F1: 0.97486
Current best f1-macro: 0.976694
[12,   100] loss: 0.76959
[12,   200] loss: 0.70202
[12,   300] loss: 0.83036
[12,   400] loss: 1.12994
[12,   500] loss: 0.95550
[12,   600] loss: 0.91418
[12,   700] loss: 0.79773
[12,   800] loss: 0.70594
[12,   900] loss: 0.78614
[12,  1000] loss: 0.77701
[12,  1100] loss: 0.76896
[12,  1200] loss: 0.71394
[12,  1300] loss: 0.86804
[12,  1400] loss: 0.82746
[12,  1500] loss: 0.78790
[12,  1600] loss: 0.77387
[12,  1700] loss: 0.87098
[12,  1800] loss: 0.86352
[12,  1900] loss: 0.79309
[12,  2000] loss: 0.84999
[12,  2100] loss: 0.86197
[12,  2200] loss: 0.73494
[12,  2300] loss: 0.75417
[12,  2400] loss: 0.83327
[12,  2500] loss: 0.82260
[12,  2600] loss: 0.89482
[12,  2700] loss: 0.89403
[12,  2800] loss: 0.76118
[12,  2900] loss: 0.76194
[12,  3000] loss: 0.85354
[12,  3100] loss: 0.72284
[12,  3200] loss: 0.87582
[12,  3300] loss: 0.71757
[12,  3400] loss: 0.67503
[12,  3500] loss: 0.82716
[12,  3600] loss: 0.87776
[12,  3700] loss: 0.87682
[12,  3800] loss: 0.75762
[12,  3900] loss: 0.84167
[12,  4000] loss: 0.80538
[12,  4100] loss: 1.01216
[12,  4200] loss: 0.83910
[12,  4300] loss: 1.01624
[12,  4400] loss: 0.82435
[12,  4500] loss: 0.80035
[12,  4600] loss: 0.78822
[12,  4700] loss: 0.69223
[12,  4800] loss: 0.91773
[12,  4900] loss: 0.89634
[12,  5000] loss: 0.85348
[12,  5100] loss: 0.87333
[12,  5200] loss: 0.77885
[12,  5300] loss: 0.79822
[12,  5400] loss: 0.95270
Epoch: 11
Micro precision: 0.98479
Macro precision: 0.97954
Micro recall: 0.98479
Macro recall: 0.97922
Micro F1: 0.98479
Macro F1: 0.97746
Current best f1-macro: 0.977463
[13,   100] loss: 0.74045
[13,   200] loss: 0.68713
[13,   300] loss: 0.58132
[13,   400] loss: 0.67837
[13,   500] loss: 0.64078
[13,   600] loss: 0.62245
[13,   700] loss: 0.78903
[13,   800] loss: 0.83387
[13,   900] loss: 0.63596
[13,  1000] loss: 0.71750
[13,  1100] loss: 0.77426
[13,  1200] loss: 0.74062
[13,  1300] loss: 0.80543
[13,  1400] loss: 0.69638
[13,  1500] loss: 0.83735
[13,  1600] loss: 0.63225
[13,  1700] loss: 0.68180
[13,  1800] loss: 0.87534
[13,  1900] loss: 0.65431
[13,  2000] loss: 0.64363
[13,  2100] loss: 0.78188
[13,  2200] loss: 0.71795
[13,  2300] loss: 0.68108
[13,  2400] loss: 0.72886
[13,  2500] loss: 0.68766
[13,  2600] loss: 0.80286
[13,  2700] loss: 0.59903
[13,  2800] loss: 0.67413
[13,  2900] loss: 0.75918
[13,  3000] loss: 0.73358
[13,  3100] loss: 0.82720
[13,  3200] loss: 0.66156
[13,  3300] loss: 0.86203
[13,  3400] loss: 0.75972
[13,  3500] loss: 0.62637
[13,  3600] loss: 0.75375
[13,  3700] loss: 0.80018
[13,  3800] loss: 0.72372
[13,  3900] loss: 0.72150
[13,  4000] loss: 0.72933
[13,  4100] loss: 0.71979
[13,  4200] loss: 0.61108
[13,  4300] loss: 0.74109
[13,  4400] loss: 0.84485
[13,  4500] loss: 0.81306
[13,  4600] loss: 0.69571
[13,  4700] loss: 0.61238
[13,  4800] loss: 0.71605
[13,  4900] loss: 0.78725
[13,  5000] loss: 0.72843
[13,  5100] loss: 0.81008
[13,  5200] loss: 0.70932
[13,  5300] loss: 0.78362
[13,  5400] loss: 0.69174
Epoch: 12
Micro precision: 0.98397
Macro precision: 0.97881
Micro recall: 0.98397
Macro recall: 0.97801
Micro F1: 0.98397
Macro F1: 0.97627
Current best f1-macro: 0.977463
[14,   100] loss: 0.58832
[14,   200] loss: 0.61623
[14,   300] loss: 0.56221
[14,   400] loss: 0.63982
[14,   500] loss: 0.56975
[14,   600] loss: 0.63880
[14,   700] loss: 0.57007
[14,   800] loss: 0.62267
[14,   900] loss: 0.73724
[14,  1000] loss: 0.64234
[14,  1100] loss: 0.60102
[14,  1200] loss: 0.54255
[14,  1300] loss: 0.65430
[14,  1400] loss: 0.67581
[14,  1500] loss: 0.53947
[14,  1600] loss: 0.57721
[14,  1700] loss: 0.64002
[14,  1800] loss: 0.77043
[14,  1900] loss: 0.58326
[14,  2000] loss: 0.57597
[14,  2100] loss: 0.68533
[14,  2200] loss: 0.72059
[14,  2300] loss: 0.59417
[14,  2400] loss: 0.69936
[14,  2500] loss: 0.66169
[14,  2600] loss: 0.58285
[14,  2700] loss: 0.69089
[14,  2800] loss: 0.70881
[14,  2900] loss: 0.70292
[14,  3000] loss: 0.67614
[14,  3100] loss: 0.73263
[14,  3200] loss: 0.81900
[14,  3300] loss: 0.59718
[14,  3400] loss: 0.55289
[14,  3500] loss: 0.55026
[14,  3600] loss: 0.65109
[14,  3700] loss: 0.63609
[14,  3800] loss: 0.62905
[14,  3900] loss: 0.73730
[14,  4000] loss: 0.71348
[14,  4100] loss: 0.95758
[14,  4200] loss: 0.56592
[14,  4300] loss: 0.61044
[14,  4400] loss: 0.86381
[14,  4500] loss: 0.61382
[14,  4600] loss: 0.63668
[14,  4700] loss: 0.70742
[14,  4800] loss: 0.62038
[14,  4900] loss: 0.65762
[14,  5000] loss: 0.51524
[14,  5100] loss: 0.64263
[14,  5200] loss: 0.53420
[14,  5300] loss: 0.68610
[14,  5400] loss: 0.68783
Epoch: 13
Micro precision: 0.98391
Macro precision: 0.97888
Micro recall: 0.98391
Macro recall: 0.97774
Micro F1: 0.98391
Macro F1: 0.97616
Current best f1-macro: 0.977463
[15,   100] loss: 0.66090
[15,   200] loss: 0.60958
[15,   300] loss: 0.49116
[15,   400] loss: 0.56676
[15,   500] loss: 0.61140
[15,   600] loss: 0.61305
[15,   700] loss: 0.55904
[15,   800] loss: 0.59279
[15,   900] loss: 0.64768
[15,  1000] loss: 0.71204
[15,  1100] loss: 0.52940
[15,  1200] loss: 0.70431
[15,  1300] loss: 0.65275
[15,  1400] loss: 0.67728
[15,  1500] loss: 0.52945
[15,  1600] loss: 0.58664
[15,  1700] loss: 0.57506
[15,  1800] loss: 0.56472
[15,  1900] loss: 0.64292
[15,  2000] loss: 0.52978
[15,  2100] loss: 0.62708
[15,  2200] loss: 0.61146
[15,  2300] loss: 0.55728
[15,  2400] loss: 0.55972
[15,  2500] loss: 0.63101
[15,  2600] loss: 0.56808
[15,  2700] loss: 0.64449
[15,  2800] loss: 0.59846
[15,  2900] loss: 0.61950
[15,  3000] loss: 0.70239
[15,  3100] loss: 0.68730
[15,  3200] loss: 0.51825
[15,  3300] loss: 0.51712
[15,  3400] loss: 0.50820
[15,  3500] loss: 0.74028
[15,  3600] loss: 0.58462
[15,  3700] loss: 0.73810
[15,  3800] loss: 0.56541
[15,  3900] loss: 0.54794
[15,  4000] loss: 0.58479
[15,  4100] loss: 0.66923
[15,  4200] loss: 0.55413
[15,  4300] loss: 0.69896
[15,  4400] loss: 0.58106
